word,pos,signal,userId,cheat,session,time,eltime,wpm,i
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499574,128.4,58.87850467289719,654
Lily,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
mumbled,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
apology,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Lily,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
stroking,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
work,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
spouse,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Aren,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
exempted,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
rudeness,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
aware,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
embarrassed,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
offended,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
personal,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
chuckled,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
spouse,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Jonas,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
spouse,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499647,72.7,99.8624484181568,655
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
obvious,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
community,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
parents,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
Lily,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
spouse,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
though,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
arrangements,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
Jonas,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
astonishing,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
volumes,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499709,62.8,119.4267515923567,656
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
consumed,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
conversation,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
transmission,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
yet,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
So,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
spouse,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
permitted,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
spouse,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
new,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
Jonas,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
turned,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499766,57.0,143.1578947368421,657
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
new,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
work,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
new,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
So,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499823,56.9,139.19156414762742,658
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
counsel,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
little,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
frightened,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
ruling,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
call,VBP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
wisdom,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
orderly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499886,62.5,129.60000000000002,659
never,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
call,VBP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
ago,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
ago,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
tried,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
successor,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
grimly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
new,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
struggling,VBG,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
concept,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
existed,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584499941,55.6,127.33812949640289,660
vaguely,RB,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
Apparently,RB,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
subsided,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
assimilated,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
certainly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
aware,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
Along,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500015,73.9,104.7361299052774,661
In,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
room,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
look,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500060,44.7,140.93959731543623,662
Annex,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
room,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
disregarded,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
rudeness,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
beyond,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
accusation,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
someone,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
might,MD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
turned,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
flicked,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
aside,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
trained,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500115,54.5,107.88990825688074,663
trained,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
burden,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
knowing,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
though,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
oddly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
harsh,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
great,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
honor,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
honor,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500180,65.2,88.34355828220859,664
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
hunched,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
slightly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
forth,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
pale,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
alone,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500255,82.3,75.09113001215067,665
glimpses,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
shrubbery,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
consciousness,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
blue,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
spanned,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
crossed,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
outlying,VBG,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
land,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
beyond,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
ordered,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,6,1584500342,79.5,98.8679245283019,666
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
slightly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
slightly,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
lay,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
never,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
gone,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
land,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
beyond,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
Elsewhere,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
vast,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
wind-torn,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
pain,VBP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
Chief,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586802,59.9,116.19365609348915,667
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
last,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
new,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
community,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
less,JJR,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
waiting,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
little,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,7,1584586844,41.3,181.59806295399517,668
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
frightened,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
Jonas,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
Frightened,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
Frightened,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
ago,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
unidentified,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
community,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
Squinting,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
toward,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
sleek,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
high,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
past,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
sound,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
opposite,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
never,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
community,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
Occasionally,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
cargo,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
riverbank,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
intrigued,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
unloading,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
takeoff,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
directed,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
community,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
ago,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,8,1584640575,38.34,768.3881064162754,669
