gleaming,1Rsz2bT8FXMEeBUBHuxl,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.224212962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gotten,1Rsz2bT8FXMEeBUBHuxl,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0188888888889,8.78671296296296,94.6322916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heavenly,1Rsz2bT8FXMEeBUBHuxl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4902314814815,53.9041550925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
house,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,61.2200115740741,4.04119212962963,0.699907407407407,8.68596064814815,0.308263888888889,0.295497685185185,0.222638888888889,0.268414351851852,94.1494328703704,NA,NA,NA,NA,NA,NA
household,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,61.2261921296296,4.1284375,0.6625,7.51188657407407,1.18765046296296,0.306666666666667,0.861226851851852,0.266284722222222,43.0097916666667,NA,NA,NA,NA,NA,NA
kingdom,1Rsz2bT8FXMEeBUBHuxl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4902314814815,53.9041550925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
knew,1Rsz2bT8FXMEeBUBHuxl,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0.134247685185185,61.1674652777778,4.73885416666667,7.51162037037037,1.15644675925926,0.308460648148148,0.199328703703704,0.258784722222222,0.261863425925926,0.264236111111111,36.7082291666667,6.30109953703704,50.9834259259259,NA,NA
know,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,61.1679166666667,4.79444444444444,8.67366898148148,0.3075,0.19943287037037,0.306423611111111,0.249467592592593,83.6314236111111,0.752361111111111,9.86063657407407,NA,NA,NA,NA,NA
leaving,1Rsz2bT8FXMEeBUBHuxl,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9388078703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lips,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1217592592593,8.66990740740741,0.700173611111111,0.578275462962963,93.4352893518518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
long-awaited,1Rsz2bT8FXMEeBUBHuxl,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7668634259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
older,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.186006944444444,66.0175810185185,8.6768287037037,0.104837962962963,0.617372685185185,0.557800925925926,83.6357523148148,14.4780902777778,NA,NA,NA,NA,NA,NA,NA
place,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,0.108738425925926,65.2431828703704,0.685833333333333,8.6752662037037,0.307581018518519,0.295243055555556,0.223055555555556,0.268888888888889,84.3961458333333,9.05644675925926,0.714467592592593,3.89277777777778,NA,NA,NA
played,1Rsz2bT8FXMEeBUBHuxl,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1911805555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
public,1Rsz2bT8FXMEeBUBHuxl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413101851851852,95.0654976851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
punishment,1Rsz2bT8FXMEeBUBHuxl,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2200115740741,13.4139351851852,0.109583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
responsible,1Rsz2bT8FXMEeBUBHuxl,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4960532407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
retaliating,1Rsz2bT8FXMEeBUBHuxl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1975578703704,9.96509259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
road,1Rsz2bT8FXMEeBUBHuxl,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7554166666667,0.603055555555556,94.7776736111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seemed,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,73.5529050925926,1.16708333333333,0.105555555555556,0.307546296296296,0.296909722222222,0.285127314814815,37.2238657407407,46.67375,0.747627314814815,9.06678240740741,NA,NA,NA,NA,NA
servants,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167476851851852,65.9605671296296,7.51326388888889,1.18849537037037,1.18699074074074,94.2391550925926,NA,NA,NA,NA,NA,NA,NA,NA,NA
slightly,1Rsz2bT8FXMEeBUBHuxl,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00368055555556,93.7222685185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
started,1Rsz2bT8FXMEeBUBHuxl,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614907407407407,94.7221064814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
strangling,1Rsz2bT8FXMEeBUBHuxl,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2039583333333,9.96045138888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unless,1Rsz2bT8FXMEeBUBHuxl,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.806099537037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voice,1Rsz2bT8FXMEeBUBHuxl,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,66.2039583333333,8.66699074074074,0.413414351851852,0.204652777777778,0.552523148148148,93.454375,0.804606481481482,NA,NA,NA,NA,NA,NA,NA,NA
ways,1Rsz2bT8FXMEeBUBHuxl,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3122337962963,95.0560185185185,9.84314814814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
could,1yz9QcMjyGFMMdC6LPlJ,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92150462962963,3.7455787037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jade,1yz9QcMjyGFMMdC6LPlJ,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9208912037037,3.74344907407407,0.496458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pranks,1yz9QcMjyGFMMdC6LPlJ,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92405092592593,3.74515046296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
back,3dkoVNdFAoch4sxXEtWo,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4.82130787037037,7.14253472222222,3.98042824074074,9.00175925925926,4.01649305555556,3.99347222222222,3.01226851851852,NA,NA,NA,NA,NA,NA,NA,NA
birds,3dkoVNdFAoch4sxXEtWo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9864351851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
guard,3dkoVNdFAoch4sxXEtWo,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9575115740741,11.0229050925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heads,3dkoVNdFAoch4sxXEtWo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9528009259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shelves,3dkoVNdFAoch4sxXEtWo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9818865740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
work,3dkoVNdFAoch4sxXEtWo,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81770833333333,7.14680555555556,3.98060185185185,17.0099537037037,3.01376157407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apart,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2610763888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
beat,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18391203703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brushes,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
earthly,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16702546296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eldest,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2577777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
heart,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17935185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
household,7ksTSrU6NjGGoZqnu7uG,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18719907407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
paper,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
peeped,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pounding,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2577777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pranks,7ksTSrU6NjGGoZqnu7uG,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79560185185185,6.18391203703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rags,7ksTSrU6NjGGoZqnu7uG,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
room,7ksTSrU6NjGGoZqnu7uG,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,7.97951388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
smallest,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sticks,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18391203703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stitches,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07390046296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stole,7ksTSrU6NjGGoZqnu7uG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998981481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
usually,7ksTSrU6NjGGoZqnu7uG,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18719907407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abated,8ACCQYz8NMc4Lc9Nze3R,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39912037037037,0.202962962962963,0.884097222222222,3.04429398148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abruptly,8ACCQYz8NMc4Lc9Nze3R,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7531481481481,0.881111111111111,5.18936342592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
absence,8ACCQYz8NMc4Lc9Nze3R,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67454861111111,0.35212962962963,0.478356481481481,0.479976851851852,4.81138888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
abuse,8ACCQYz8NMc4Lc9Nze3R,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533518518518519,5.05552083333333,0.171782407407407,0.953993055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accompanied,8ACCQYz8NMc4Lc9Nze3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03381944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accordingly,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10069444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
account,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6646875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accounted,8ACCQYz8NMc4Lc9Nze3R,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10342592592593,0.47900462962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accurate,8ACCQYz8NMc4Lc9Nze3R,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533888888888889,0.393564814814815,0.696875,4.08513888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accusation,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45671296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
accustomed,8ACCQYz8NMc4Lc9Nze3R,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78229166666667,9.01542824074074,3.8953587962963,0.650706018518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acknowledge,8ACCQYz8NMc4Lc9Nze3R,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112627314814815,16.5991087962963,0.991412037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acknowledged,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8856712962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
addressed,8ACCQYz8NMc4Lc9Nze3R,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385219907407407,2.5525462962963,3.1984837962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adjustment,8ACCQYz8NMc4Lc9Nze3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473425925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adorable,8ACCQYz8NMc4Lc9Nze3R,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07752314814815,1.85929398148148,0.949861111111111,1.34658564814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
affairs,8ACCQYz8NMc4Lc9Nze3R,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478356481481481,4.35384259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
affectionately,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9714930555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
